time/s	Ewe/V	<I>/mA	cycle number	
3.245139918020868E+001	2.2894726E+000	1.290019176064320E+001	1.000000000000000E+000
3.248219917943061E+001	2.2925446E+000	1.319862805547552E+001	1.000000000000000E+000
3.251299917865254E+001	2.2956150E+000	1.351342139206443E+001	1.000000000000000E+000
3.254379917787446E+001	2.2987382E+000	1.384374834739029E+001	1.000000000000000E+000
3.257459917709639E+001	2.3018322E+000	1.417740705680281E+001	1.000000000000000E+000
3.260539917631831E+001	2.3048747E+000	1.450742368211905E+001	1.000000000000000E+000
3.263619917554024E+001	2.3079519E+000	1.485084592287214E+001	1.000000000000000E+000
3.266699917476217E+001	2.3110423E+000	1.515039375128211E+001	1.000000000000000E+000
3.269779917398409E+001	2.3141744E+000	1.547816847323387E+001	1.000000000000000E+000
3.272859917320602E+001	2.3171904E+000	1.584939348784050E+001	1.000000000000000E+000
3.275949917242542E+001	2.3203046E+000	1.623176365276034E+001	1.000000000000000E+000
3.279029917164735E+001	2.3233821E+000	1.656212183664661E+001	1.000000000000000E+000
3.282109917086927E+001	2.3264446E+000	1.691847067596618E+001	1.000000000000000E+000
3.285189917009120E+001	2.3295569E+000	1.725174534287139E+001	1.000000000000000E+000
3.288269916931313E+001	2.3326108E+000	1.759971450727137E+001	1.000000000000000E+000
3.291349916853505E+001	2.3356724E+000	1.797557636259272E+001	1.000000000000000E+000
3.294429916775698E+001	2.3387706E+000	1.838097019697267E+001	1.000000000000000E+000
3.297509916697891E+001	2.3418527E+000	1.871690600638772E+001	1.000000000000000E+000
3.300589916620083E+001	2.3448982E+000	1.906326952809411E+001	1.000000000000000E+000
3.303669916542276E+001	2.3479772E+000	1.943651660168047E+001	1.000000000000000E+000
3.306749916464469E+001	2.3510962E+000	1.989318317812007E+001	1.000000000000000E+000
3.309829916386661E+001	2.3541908E+000	2.028198502092545E+001	1.000000000000000E+000
3.312909916308854E+001	2.3572705E+000	2.066045112551052E+001	1.000000000000000E+000
3.315989916231047E+001	2.3602922E+000	2.101670964146444E+001	1.000000000000000E+000
3.319069916153239E+001	2.3634043E+000	2.136278634981647E+001	1.000000000000000E+000
3.322149916075432E+001	2.3665211E+000	2.178056613404101E+001	1.000000000000000E+000
3.325229915997625E+001	2.3695982E+000	2.220003479755917E+001	1.000000000000000E+000
3.328309915919817E+001	2.3726799E+000	2.258049214002655E+001	1.000000000000000E+000
3.331389915842010E+001	2.3757637E+000	2.297728714840028E+001	1.000000000000000E+000
3.334469915764203E+001	2.3788438E+000	2.333468140323248E+001	1.000000000000000E+000
3.337549915686395E+001	2.3819222E+000	2.374328685609322E+001	1.000000000000000E+000
3.340629915608588E+001	2.3849893E+000	2.410245859028743E+001	1.000000000000000E+000
3.343709915530781E+001	2.3881009E+000	2.454064299317804E+001	1.000000000000000E+000
3.346789915452973E+001	2.3911469E+000	2.498203868102696E+001	1.000000000000000E+000
3.349869915375166E+001	2.3942685E+000	2.536648907617328E+001	1.000000000000000E+000
3.352949915297359E+001	2.3972874E+000	2.580213400497968E+001	1.000000000000000E+000
3.356029915219551E+001	2.4003820E+000	2.622946197603119E+001	1.000000000000000E+000
3.359119915141491E+001	2.4034595E+000	2.663032958911080E+001	1.000000000000000E+000
3.362199915063684E+001	2.4065216E+000	2.704177162915033E+001	1.000000000000000E+000
3.365279914985877E+001	2.4096203E+000	2.739712361969816E+001	1.000000000000000E+000
3.368359914908069E+001	2.4126971E+000	2.781451687815274E+001	1.000000000000000E+000
3.371439914830262E+001	2.4157820E+000	2.826993454520743E+001	1.000000000000000E+000
3.374519914752455E+001	2.4188206E+000	2.875389241734160E+001	1.000000000000000E+000
3.377599914674647E+001	2.4219685E+000	2.925683788094459E+001	1.000000000000000E+000
3.380679914596840E+001	2.4250486E+000	2.971521489757197E+001	1.000000000000000E+000
3.383759914519032E+001	2.4280715E+000	3.020212265559098E+001	1.000000000000000E+000
3.386839914441225E+001	2.4311464E+000	3.054725803333034E+001	1.000000000000000E+000
3.389919914363418E+001	2.4342546E+000	3.091063422686568E+001	1.000000000000000E+000
3.392999914285610E+001	2.4373002E+000	3.130246930882567E+001	1.000000000000000E+000
3.396079914207803E+001	2.4403841E+000	3.180090115955159E+001	1.000000000000000E+000
3.399159914129996E+001	2.4434857E+000	3.212048681589386E+001	1.000000000000000E+000
3.402239914052188E+001	2.4466300E+000	3.264524494336757E+001	1.000000000000000E+000
3.405319913974381E+001	2.4496908E+000	3.306327776675641E+001	1.000000000000000E+000
3.408399913896574E+001	2.4527297E+000	3.353362678210424E+001	1.000000000000000E+000
3.411489913818514E+001	2.4558568E+000	3.405692318078803E+001	1.000000000000000E+000
3.414569913740706E+001	2.4589703E+000	3.454414275757205E+001	1.000000000000000E+000
3.417649913662899E+001	2.4620140E+000	3.495465372492083E+001	1.000000000000000E+000
3.420729913585092E+001	2.4650807E+000	3.540080643796735E+001	1.000000000000000E+000
3.423809913507284E+001	2.4681699E+000	3.564805204803379E+001	1.000000000000000E+000
3.426889913429477E+001	2.4712677E+000	3.615059798998811E+001	1.000000000000000E+000
3.429969913351670E+001	2.4743066E+000	3.663677283708023E+001	1.000000000000000E+000
3.433049913273862E+001	2.4773779E+000	3.717529369809535E+001	1.000000000000000E+000
3.436129913196055E+001	2.4804919E+000	3.756113893492005E+001	1.000000000000000E+000
3.439209913118248E+001	2.4835675E+000	3.790278972720566E+001	1.000000000000000E+000
3.442289913040440E+001	2.4866419E+000	3.842604662641816E+001	1.000000000000000E+000
3.445369912962633E+001	2.4897172E+000	3.895382531316534E+001	1.000000000000000E+000
3.448449912884826E+001	2.4927821E+000	3.942979271101910E+001	1.000000000000000E+000
3.450199912840617E+001	2.4945817E+000	3.978480873107910E+001	1.000000000000000E+000
3.451899912797671E+001	2.4927485E+000	3.949412640306014E+001	1.000000000000000E+000
3.454979912719864E+001	2.4896772E+000	3.897069708487754E+001	1.000000000000000E+000
3.458059912642057E+001	2.4866030E+000	3.841770699774509E+001	1.000000000000000E+000
3.461139912564249E+001	2.4835408E+000	3.796710341915832E+001	1.000000000000000E+000
3.464219912486442E+001	2.4804780E+000	3.747866089583448E+001	1.000000000000000E+000
3.467299912408635E+001	2.4773698E+000	3.699145371369707E+001	1.000000000000000E+000
3.470379912330827E+001	2.4742992E+000	3.633848170390058E+001	1.000000000000000E+000
3.473459912253020E+001	2.4711919E+000	3.586798099195487E+001	1.000000000000000E+000
3.476539912175213E+001	2.4681096E+000	3.552285310533472E+001	1.000000000000000E+000
3.479619912097405E+001	2.4650295E+000	3.510889004081417E+001	1.000000000000000E+000
3.482699912019598E+001	2.4620094E+000	3.449256119391208E+001	1.000000000000000E+000
3.485779911941790E+001	2.4589112E+000	3.408500310340526E+001	1.000000000000000E+000
3.488869911863731E+001	2.4558473E+000	3.360693267872983E+001	1.000000000000000E+000
3.491949911785923E+001	2.4527497E+000	3.331068813666050E+001	1.000000000000000E+000
3.495029911708116E+001	2.4496877E+000	3.292078836462855E+001	1.000000000000000E+000
3.498109911630308E+001	2.4465902E+000	3.244023974238314E+001	1.000000000000000E+000
3.501189911552501E+001	2.4435084E+000	3.187401609724625E+001	1.000000000000000E+000
3.504269911474694E+001	2.4404209E+000	3.144164469786081E+001	1.000000000000000E+000
3.507349911396886E+001	2.4372511E+000	3.093082898904208E+001	1.000000000000000E+000
3.510429911319079E+001	2.4342074E+000	3.051860695826201E+001	1.000000000000000E+000
3.513509911241272E+001	2.4311006E+000	2.999515253807772E+001	1.000000000000000E+000
3.516589911163464E+001	2.4280429E+000	2.957862622280896E+001	1.000000000000000E+000
3.519669911085657E+001	2.4250271E+000	2.912632468462243E+001	1.000000000000000E+000
3.522749911007850E+001	2.4219322E+000	2.873314113055814E+001	1.000000000000000E+000
3.525829910930042E+001	2.4188383E+000	2.826975442038773E+001	1.000000000000000E+000
3.528909910852235E+001	2.4157350E+000	2.787406530440287E+001	1.000000000000000E+000
3.531989910774428E+001	2.4127061E+000	2.742328144957582E+001	1.000000000000000E+000
3.535069910696620E+001	2.4096036E+000	2.697736839700463E+001	1.000000000000000E+000
3.538149910618813E+001	2.4064801E+000	2.651275833911305E+001	1.000000000000000E+000
3.541229910541006E+001	2.4034507E+000	2.607096385177817E+001	1.000000000000000E+000
3.544309910463198E+001	2.4003286E+000	2.559014991768106E+001	1.000000000000000E+000
3.547389910385391E+001	2.3972917E+000	2.520404970909306E+001	1.000000000000000E+000
3.550469910307584E+001	2.3942103E+000	2.484456343083571E+001	1.000000000000000E+000
3.553549910229776E+001	2.3910978E+000	2.449092726239456E+001	1.000000000000000E+000
3.556629910151969E+001	2.3880100E+000	2.403724923249013E+001	1.000000000000000E+000
3.559709910074162E+001	2.3849685E+000	2.358940375678225E+001	1.000000000000000E+000
3.562789909996354E+001	2.3818858E+000	2.318034717315024E+001	1.000000000000000E+000
3.565869909918547E+001	2.3788080E+000	2.278892828246910E+001	1.000000000000000E+000
3.568949909840740E+001	2.3757150E+000	2.239837037579744E+001	1.000000000000000E+000
3.572039909762680E+001	2.3726504E+000	2.195511287938243E+001	1.000000000000000E+000
3.575119909684872E+001	2.3695967E+000	2.147036966033599E+001	1.000000000000000E+000
3.578199909607065E+001	2.3664899E+000	2.097737697720157E+001	1.000000000000000E+000
3.581279909529258E+001	2.3633535E+000	2.054669842327593E+001	1.000000000000000E+000
3.584359909451450E+001	2.3602457E+000	2.019937562778995E+001	1.000000000000000E+000
3.587439909373643E+001	2.3571174E+000	1.995663546099797E+001	1.000000000000000E+000
3.590519909295836E+001	2.3541071E+000	1.956549787067843E+001	1.000000000000000E+000
3.593599909218028E+001	2.3510485E+000	1.914498198748123E+001	1.000000000000000E+000
3.596679909140221E+001	2.3479424E+000	1.869027289683405E+001	1.000000000000000E+000
3.599759909062414E+001	2.3448837E+000	1.833790648980045E+001	1.000000000000000E+000
3.602839908984606E+001	2.3418252E+000	1.798006027054586E+001	1.000000000000000E+000
3.605919908906799E+001	2.3387194E+000	1.763243663968135E+001	1.000000000000000E+000
3.608999908828991E+001	2.3356764E+000	1.728586617136841E+001	1.000000000000000E+000
3.612079908751184E+001	2.3326116E+000	1.691902905912382E+001	1.000000000000000E+000
3.615159908673377E+001	2.3294930E+000	1.650586335478241E+001	1.000000000000000E+000
3.618239908595569E+001	2.3264108E+000	1.616335680729116E+001	1.000000000000000E+000
3.621319908517762E+001	2.3233402E+000	1.581411575934783E+001	1.000000000000000E+000
3.624409908439702E+001	2.3202519E+000	1.549003424395148E+001	1.000000000000000E+000
3.627489908361895E+001	2.3171120E+000	1.512346413431413E+001	1.000000000000000E+000
3.630569908284087E+001	2.3140521E+000	1.480513182842966E+001	1.000000000000000E+000
3.633649908206280E+001	2.3109989E+000	1.446440115313739E+001	1.000000000000000E+000
3.636729908128473E+001	2.3079202E+000	1.409760492819551E+001	1.000000000000000E+000
3.639809908050665E+001	2.3048673E+000	1.374289337244703E+001	1.000000000000000E+000
3.642889907972858E+001	2.3017578E+000	1.338981880380831E+001	1.000000000000000E+000
3.645969907895051E+001	2.2987220E+000	1.306379340627338E+001	1.000000000000000E+000
3.649049907817243E+001	2.2955880E+000	1.275514158336992E+001	1.000000000000000E+000
3.652129907739436E+001	2.2925472E+000	1.242790547356333E+001	1.000000000000000E+000
3.655209907661629E+001	2.2894592E+000	1.210584564119551E+001	1.000000000000000E+000
3.658289907583821E+001	2.2863617E+000	1.179752680506152E+001	1.000000000000000E+000
3.661369907506014E+001	2.2832909E+000	1.150967555043624E+001	1.000000000000000E+000
3.664449907428207E+001	2.2801843E+000	1.121725526988075E+001	1.000000000000000E+000
3.667529907350399E+001	2.2770791E+000	1.094504356460852E+001	1.000000000000000E+000
3.670609907272592E+001	2.2740297E+000	1.064843340773987E+001	1.000000000000000E+000
3.673689907194785E+001	2.2709241E+000	1.034210485881549E+001	1.000000000000000E+000
3.676769907116977E+001	2.2678511E+000	1.003454165021290E+001	1.000000000000000E+000
3.679849907039170E+001	2.2647769E+000	9.735417683102526E+000	1.000000000000000E+000
3.682929906961363E+001	2.2617235E+000	9.461363373532919E+000	1.000000000000000E+000
3.686009906883555E+001	2.2586157E+000	9.190467069337103E+000	1.000000000000000E+000
3.689089906805748E+001	2.2555642E+000	8.912710084837343E+000	1.000000000000000E+000
3.692169906727941E+001	2.2524691E+000	8.635387575914280E+000	1.000000000000000E+000
3.695249906650133E+001	2.2493901E+000	8.374770176251403E+000	1.000000000000000E+000
3.698329906572326E+001	2.2463028E+000	8.129348698034828E+000	1.000000000000000E+000
3.701409906494519E+001	2.2432590E+000	7.873514087922409E+000	1.000000000000000E+000
3.704489906416711E+001	2.2401628E+000	7.598966418977000E+000	1.000000000000000E+000
3.707569906338904E+001	2.2370572E+000	7.390021826585691E+000	1.000000000000000E+000
3.710649906261096E+001	2.2340310E+000	7.154139831983770E+000	1.000000000000000E+000
3.713739906183037E+001	2.2308917E+000	6.926745812838639E+000	1.000000000000000E+000
3.716819906105229E+001	2.2278116E+000	6.695409491735347E+000	1.000000000000000E+000
3.719899906027422E+001	2.2247746E+000	6.471696117341395E+000	1.000000000000000E+000
3.722979905949614E+001	2.2216887E+000	6.244951246703531E+000	1.000000000000000E+000
3.726059905871807E+001	2.2186277E+000	6.036440596184974E+000	1.000000000000000E+000
3.729139905794000E+001	2.2155185E+000	5.823733138711063E+000	1.000000000000000E+000
3.732219905716192E+001	2.2124445E+000	5.621422058615366E+000	1.000000000000000E+000
3.735299905638385E+001	2.2093291E+000	5.419335499976611E+000	1.000000000000000E+000
3.738379905560578E+001	2.2063334E+000	5.233283099003035E+000	1.000000000000000E+000
3.741459905482770E+001	2.2032280E+000	5.050633599677013E+000	1.000000000000000E+000
3.744539905404963E+001	2.2001112E+000	4.866948642507662E+000	1.000000000000000E+000
3.747619905327156E+001	2.1970820E+000	4.675276295985752E+000	1.000000000000000E+000
3.750699905249348E+001	2.1940012E+000	4.502835817141431E+000	1.000000000000000E+000
3.753779905171541E+001	2.1909504E+000	4.338514348225932E+000	1.000000000000000E+000
3.756859905093734E+001	2.1878672E+000	4.176167575731149E+000	1.000000000000000E+000
3.761479904977023E+001	2.1832263E+000	3.925356321122308E+000	1.000000000000000E+000
3.766109904860059E+001	2.1786518E+000	3.685868307396792E+000	1.000000000000000E+000
3.769189904782252E+001	2.1755283E+000	3.539882219791849E+000	1.000000000000000E+000
3.772269904704444E+001	2.1724324E+000	3.396760287565428E+000	1.000000000000000E+000
3.775349904626637E+001	2.1694343E+000	3.259647648639874E+000	1.000000000000000E+000
3.778429904548830E+001	2.1662920E+000	3.127763390564041E+000	1.000000000000000E+000
3.781509904471022E+001	2.1632431E+000	2.998654683571381E+000	1.000000000000000E+000
3.784589904393215E+001	2.1601341E+000	2.870577578255780E+000	1.000000000000000E+000
3.787669904315408E+001	2.1570418E+000	2.750859653533176E+000	1.000000000000000E+000
3.790749904237600E+001	2.1539462E+000	2.636933139357851E+000	1.000000000000000E+000
3.793829904159793E+001	2.1508985E+000	2.523875666332405E+000	1.000000000000000E+000
3.796909904081986E+001	2.1478477E+000	2.413826512622698E+000	1.000000000000000E+000
3.799989904004178E+001	2.1447904E+000	2.310188777848155E+000	1.000000000000000E+000
3.803069903926371E+001	2.1417382E+000	2.208996835337977E+000	1.000000000000000E+000
3.806149903848564E+001	2.1386585E+000	2.112226736891681E+000	1.000000000000000E+000
3.809229903770756E+001	2.1355536E+000	2.016988734156662E+000	1.000000000000000E+000
3.812309903692949E+001	2.1324701E+000	1.925300835460455E+000	1.000000000000000E+000
3.815389903615142E+001	2.1293540E+000	1.839689678559424E+000	1.000000000000000E+000
3.818469903537334E+001	2.1262782E+000	1.755478251105193E+000	1.000000000000000E+000
3.821549903459527E+001	2.1231656E+000	1.676002603407113E+000	1.000000000000000E+000
3.824629903381719E+001	2.1201091E+000	1.599267520378028E+000	1.000000000000000E+000
3.827709903303912E+001	2.1170673E+000	1.526096786702588E+000	1.000000000000000E+000
3.830789903226105E+001	2.1139350E+000	1.454631785396007E+000	1.000000000000000E+000
3.833869903148297E+001	2.1108310E+000	1.387012956887942E+000	1.000000000000000E+000
3.836949903070490E+001	2.1078007E+000	1.322824419279865E+000	1.000000000000000E+000
3.840029902992683E+001	2.1047108E+000	1.261537245862414E+000	1.000000000000000E+000
3.843109902914875E+001	2.1016548E+000	1.200909666209760E+000	1.000000000000000E+000
3.846189902837068E+001	2.0985661E+000	1.144455070355630E+000	1.000000000000000E+000
3.849279902759008E+001	2.0954490E+000	1.089915012024868E+000	1.000000000000000E+000
3.852359902681201E+001	2.0923843E+000	1.037603106552169E+000	1.000000000000000E+000
3.855439902603393E+001	2.0892951E+000	9.879381921967614E-001	1.000000000000000E+000
3.858519902525586E+001	2.0862718E+000	9.406128962510749E-001	1.000000000000000E+000
3.861599902447779E+001	2.0831478E+000	8.950726520366521E-001	1.000000000000000E+000
3.864679902369971E+001	2.0800898E+000	8.522998202808134E-001	1.000000000000000E+000
3.867759902292164E+001	2.0769830E+000	8.109682638788200E-001	1.000000000000000E+000
3.870839902214357E+001	2.0738838E+000	7.718349542819727E-001	1.000000000000000E+000
3.873919902136549E+001	2.0708230E+000	7.348124214002620E-001	1.000000000000000E+000
3.876999902058742E+001	2.0677652E+000	6.993415342551310E-001	1.000000000000000E+000
3.880079901980935E+001	2.0646949E+000	6.654132005640971E-001	1.000000000000000E+000
3.883159901903127E+001	2.0616179E+000	6.332966120167423E-001	1.000000000000000E+000
3.886239901825320E+001	2.0585625E+000	6.024318408195946E-001	1.000000000000000E+000
3.889319901747513E+001	2.0554488E+000	5.731600800743148E-001	1.000000000000000E+000
3.892399901669705E+001	2.0523109E+000	5.449319050751438E-001	1.000000000000000E+000
3.895479901591898E+001	2.0492043E+000	5.181892414077911E-001	1.000000000000000E+000
3.898559901514091E+001	2.0461664E+000	4.927902701754308E-001	1.000000000000000E+000
3.901649901436031E+001	2.0430558E+000	4.684749569108320E-001	1.000000000000000E+000
3.904729901358223E+001	2.0399387E+000	4.454346593911603E-001	1.000000000000000E+000
3.907809901280416E+001	2.0368991E+000	4.237700996093476E-001	1.000000000000000E+000
3.910889901202609E+001	2.0338197E+000	4.027285136316898E-001	1.000000000000000E+000
3.915349901089940E+001	2.0293741E+000	3.733699500287946E-001	1.000000000000000E+000
3.919819900977018E+001	2.0248981E+000	3.468027316355844E-001	1.000000000000000E+000
3.922899900899210E+001	2.0218146E+000	3.297725630944346E-001	1.000000000000000E+000
3.925979900821403E+001	2.0187330E+000	3.136431144976575E-001	1.000000000000000E+000
3.929059900743596E+001	2.0157061E+000	2.982683071893621E-001	1.000000000000000E+000
3.932139900665788E+001	2.0125811E+000	2.837524693377329E-001	1.000000000000000E+000
3.935219900587981E+001	2.0095372E+000	2.700101467843443E-001	1.000000000000000E+000
3.938299900510174E+001	2.0064301E+000	2.567807664264650E-001	1.000000000000000E+000
3.941379900432366E+001	2.0033247E+000	2.441830849005058E-001	1.000000000000000E+000
3.944459900354559E+001	2.0002854E+000	2.323850971607079E-001	1.000000000000000E+000
3.947539900276752E+001	1.9972073E+000	2.212573101996647E-001	1.000000000000000E+000
3.950619900198944E+001	1.9941034E+000	2.103119285803250E-001	1.000000000000000E+000
3.953699900121137E+001	1.9910626E+000	2.003552543296330E-001	1.000000000000000E+000
3.956789900043077E+001	1.9879823E+000	1.906038771325074E-001	1.000000000000000E+000
3.959869899965270E+001	1.9848429E+000	1.816273744420003E-001	1.000000000000000E+000
3.962949899887462E+001	1.9817976E+000	1.727529997891439E-001	1.000000000000000E+000
3.966029899809655E+001	1.9787036E+000	1.645303721525799E-001	1.000000000000000E+000
3.969109899731848E+001	1.9756354E+000	1.566699696790885E-001	1.000000000000000E+000
3.972189899654040E+001	1.9725803E+000	1.492218778168115E-001	1.000000000000000E+000
3.975269899576233E+001	1.9694390E+000	1.421008674958613E-001	1.000000000000000E+000
3.978349899498426E+001	1.9663465E+000	1.352887739401543E-001	1.000000000000000E+000
3.981429899420618E+001	1.9633135E+000	1.290424613725736E-001	1.000000000000000E+000
3.984509899342811E+001	1.9601864E+000	1.230390109590813E-001	1.000000000000000E+000
3.987589899265004E+001	1.9571438E+000	1.174151989112574E-001	1.000000000000000E+000
3.990669899187196E+001	1.9540476E+000	1.119051329379483E-001	1.000000000000000E+000
3.993749899109389E+001	1.9510176E+000	1.070311716482528E-001	1.000000000000000E+000
3.996829899031582E+001	1.9479177E+000	1.021176660143873E-001	1.000000000000000E+000
3.999909898953774E+001	1.9448539E+000	9.759375849501373E-002	1.000000000000000E+000
4.002989898875967E+001	1.9417502E+000	9.312508409012077E-002	1.000000000000000E+000
4.006069898798160E+001	1.9386934E+000	8.920474883617846E-002	1.000000000000000E+000
4.009149898720352E+001	1.9355505E+000	8.514013391022601E-002	1.000000000000000E+000
4.012229898642545E+001	1.9325413E+000	8.140623702355165E-002	1.000000000000000E+000
4.015309898564738E+001	1.9294273E+000	7.801464802579783E-002	1.000000000000000E+000
4.018389898486930E+001	1.9263619E+000	7.463970779690648E-002	1.000000000000000E+000
4.021469898409123E+001	1.9232850E+000	7.150274332249495E-002	1.000000000000000E+000
4.024549898331315E+001	1.9201818E+000	6.828215831789253E-002	1.000000000000000E+000
4.027629898253508E+001	1.9170991E+000	6.556278405847915E-002	1.000000000000000E+000
4.030709898175701E+001	1.9140123E+000	6.272153495291671E-002	1.000000000000000E+000
4.033789898097893E+001	1.9109727E+000	6.030297893475656E-002	1.000000000000000E+000
4.036869898020086E+001	1.9078904E+000	5.760740087547536E-002	1.000000000000000E+000
4.039949897942279E+001	1.9048270E+000	5.542637122400657E-002	1.000000000000000E+000
4.043039897864219E+001	1.9017153E+000	5.321539584094169E-002	1.000000000000000E+000
4.046119897786411E+001	1.8986410E+000	5.114906979086042E-002	1.000000000000000E+000
4.049199897708604E+001	1.8955436E+000	4.908827336179206E-002	1.000000000000000E+000
4.052279897630797E+001	1.8924335E+000	4.712544150041187E-002	1.000000000000000E+000
4.056749897517875E+001	1.8878481E+000	4.686979627660115E-002	1.000000000000000E+000
4.061209897405206E+001	1.8833572E+000	4.126630638115147E-002	1.000000000000000E+000
4.064289897327399E+001	1.8802668E+000	3.980231932737677E-002	1.000000000000000E+000
4.067369897249591E+001	1.8772292E+000	3.834878219153243E-002	1.000000000000000E+000
4.070449897171784E+001	1.8740977E+000	3.681574757709840E-002	1.000000000000000E+000
4.073529897093977E+001	1.8710655E+000	3.566438199159949E-002	1.000000000000000E+000
4.076609897016169E+001	1.8679912E+000	3.428167838885389E-002	1.000000000000000E+000
4.079689896938362E+001	1.8649253E+000	3.316840604770815E-002	1.000000000000000E+000
4.082769896860555E+001	1.8618079E+000	3.182427490844109E-002	1.000000000000000E+000
4.085849896782747E+001	1.8587618E+000	3.084098776669147E-002	1.000000000000000E+000
4.088929896704940E+001	1.8556935E+000	2.952679700205230E-002	1.000000000000000E+000
4.092009896627133E+001	1.8525333E+000	2.868999997511634E-002	1.000000000000000E+000
4.095089896549325E+001	1.8495376E+000	2.752948099050234E-002	1.000000000000000E+000
4.098179896471265E+001	1.8464071E+000	2.668137355413780E-002	1.000000000000000E+000
4.101259896393458E+001	1.8433679E+000	2.579905227214480E-002	1.000000000000000E+000
4.104339896315651E+001	1.8402734E+000	2.491210428324209E-002	1.000000000000000E+000
4.107419896237843E+001	1.8371613E+000	2.415377948273839E-002	1.000000000000000E+000
4.110499896160036E+001	1.8341234E+000	2.328091199064142E-002	1.000000000000000E+000
4.113579896082229E+001	1.8310683E+000	2.261949252867712E-002	1.000000000000000E+000
4.116659896004421E+001	1.8279772E+000	2.172712704340785E-002	1.000000000000000E+000
4.119739895926614E+001	1.8248837E+000	2.117783539722662E-002	1.000000000000000E+000
4.122819895848806E+001	1.8218111E+000	2.035908024904172E-002	1.000000000000000E+000
4.125899895770999E+001	1.8187931E+000	1.983042250967760E-002	1.000000000000000E+000
4.128979895693192E+001	1.8156081E+000	1.912367446431829E-002	1.000000000000000E+000
4.132059895615384E+001	1.8125534E+000	1.853448906988123E-002	1.000000000000000E+000
4.135139895537577E+001	1.8094171E+000	1.796158700393863E-002	1.000000000000000E+000
4.138219895459770E+001	1.8063587E+000	1.738047573978646E-002	1.000000000000000E+000
4.141299895381962E+001	1.8032489E+000	1.685826068512197E-002	1.000000000000000E+000
4.144379895304155E+001	1.8001785E+000	1.636545368057259E-002	1.000000000000000E+000
4.147459895226348E+001	1.7971344E+000	1.594935777599782E-002	1.000000000000000E+000
4.150549895148288E+001	1.7940580E+000	1.540253276324477E-002	1.000000000000000E+000
4.153629895070480E+001	1.7909762E+000	1.503191461576892E-002	1.000000000000000E+000
4.156709894992673E+001	1.7879260E+000	1.445936277065568E-002	1.000000000000000E+000
4.159789894914866E+001	1.7848130E+000	1.417622821970740E-002	1.000000000000000E+000
4.162869894837058E+001	1.7817252E+000	1.359205593206998E-002	1.000000000000000E+000
4.165949894759251E+001	1.7786661E+000	1.330418893075548E-002	1.000000000000000E+000
4.169029894681444E+001	1.7755520E+000	1.283202582238868E-002	1.000000000000000E+000
4.172109894603636E+001	1.7725010E+000	1.252987752046991E-002	1.000000000000000E+000
4.175189894525829E+001	1.7693909E+000	1.215622568799625E-002	1.000000000000000E+000
4.178269894448022E+001	1.7663025E+000	1.176981203665320E-002	1.000000000000000E+000
4.181349894370214E+001	1.7632796E+000	1.147022520595531E-002	1.000000000000000E+000
4.184429894292407E+001	1.7601933E+000	1.107088521175942E-002	1.000000000000000E+000
4.187509894214600E+001	1.7570924E+000	1.079822547702322E-002	1.000000000000000E+000
4.190589894136792E+001	1.7540164E+000	1.037621073546430E-002	1.000000000000000E+000
4.193669894058985E+001	1.7509644E+000	1.025696334861068E-002	1.000000000000000E+000
4.196749893981178E+001	1.7478645E+000	9.777900121061223E-003	1.000000000000000E+000
4.199829893903370E+001	1.7447765E+000	9.693918186547440E-003	1.000000000000000E+000
4.202909893825563E+001	1.7417780E+000	9.274474556352302E-003	1.000000000000000E+000
4.205989893747756E+001	1.7386531E+000	9.147413778547109E-003	1.000000000000000E+000
4.209069893669948E+001	1.7355930E+000	8.805355211448429E-003	1.000000000000000E+000
4.212149893592141E+001	1.7323947E+000	8.651710178531127E-003	1.000000000000000E+000
4.215229893514334E+001	1.7293557E+000	8.434144003523866E-003	1.000000000000000E+000
4.218309893436526E+001	1.7262546E+000	8.212681877723418E-003	1.000000000000000E+000
4.221389893358719E+001	1.7231787E+000	8.025888320040517E-003	1.000000000000000E+000
4.224469893280911E+001	1.7201294E+000	7.726814083831964E-003	1.000000000000000E+000
4.227549893203104E+001	1.7170043E+000	7.712995967414232E-003	1.000000000000000E+000
4.230629893125297E+001	1.7139020E+000	7.366569465674599E-003	1.000000000000000E+000
4.233709893047489E+001	1.7108713E+000	7.254221190930318E-003	1.000000000000000E+000
4.236799892969429E+001	1.7077911E+000	6.984123089854521E-003	1.000000000000000E+000
4.239879892891622E+001	1.7047025E+000	6.947270391804705E-003	1.000000000000000E+000
4.242959892813815E+001	1.7016882E+000	6.675020136271984E-003	1.000000000000000E+000
4.246039892736007E+001	1.6985654E+000	6.582965826317178E-003	1.000000000000000E+000
4.249119892658200E+001	1.6955062E+000	6.404586905860224E-003	1.000000000000000E+000
4.252199892580393E+001	1.6924136E+000	6.273676239059035E-003	1.000000000000000E+000
4.255279892502585E+001	1.6892999E+000	6.141698724540776E-003	1.000000000000000E+000
4.258359892424778E+001	1.6862285E+000	6.001198340956804E-003	1.000000000000000E+000
4.261439892346971E+001	1.6831665E+000	5.882870681901672E-003	1.000000000000000E+000
4.264519892269163E+001	1.6801023E+000	5.629081006432002E-003	1.000000000000000E+000
4.267599892191356E+001	1.6769962E+000	5.644148789307288E-003	1.000000000000000E+000
4.270679892113549E+001	1.6739039E+000	5.412788906994939E-003	1.000000000000000E+000
