time/s	Ewe/V	<I>/mA	cycle number	
5.808099853275053E+000	-7.9257078E-002	-1.303643932565926E-002	1.000000000000000E+000
5.838899852496979E+000	-8.2366824E-002	-1.320936441656493E-002	1.000000000000000E+000
5.869799851716380E+000	-8.5498750E-002	-1.316281589443215E-002	1.000000000000000E+000
5.900599850938306E+000	-8.8536903E-002	-1.334930768851853E-002	1.000000000000000E+000
5.931399850160233E+000	-9.1655299E-002	-1.334011031572147E-002	1.000000000000000E+000
5.962199849382159E+000	-9.4780117E-002	-1.346642013153421E-002	1.000000000000000E+000
5.992999848604086E+000	-9.7859256E-002	-1.348791332367333E-002	1.000000000000000E+000
6.023799847826012E+000	-1.0087907E-001	-1.348534992978084E-002	1.000000000000000E+000
6.054599847047939E+000	-1.0396007E-001	-1.371945502598262E-002	1.000000000000000E+000
6.085399846269866E+000	-1.0700098E-001	-1.365604855163083E-002	1.000000000000000E+000
6.116199845491792E+000	-1.1011732E-001	-1.384401981486610E-002	1.000000000000000E+000
6.146999844713719E+000	-1.1313049E-001	-1.379359876240489E-002	1.000000000000000E+000
6.177799843935645E+000	-1.1621483E-001	-1.402326243710594E-002	1.000000000000000E+000
6.208599843157572E+000	-1.1932429E-001	-1.395493757776770E-002	1.000000000000000E+000
6.239399842379498E+000	-1.2241518E-001	-1.407674414243823E-002	1.000000000000000E+000
6.270199841601425E+000	-1.2551071E-001	-1.410301541340159E-002	1.000000000000000E+000
6.300999840823351E+000	-1.2859134E-001	-1.422168308536748E-002	1.000000000000000E+000
6.331799840045278E+000	-1.3172066E-001	-1.425621361590056E-002	1.000000000000000E+000
6.362599839267205E+000	-1.3478051E-001	-1.435004636987209E-002	1.000000000000000E+000
6.393499838486605E+000	-1.3780978E-001	-1.446048026286617E-002	1.000000000000000E+000
6.424299837708531E+000	-1.4086129E-001	-1.439463265466563E-002	1.000000000000000E+000
6.455099836930458E+000	-1.4396644E-001	-1.459395685303171E-002	1.000000000000000E+000
6.485899836152385E+000	-1.4701636E-001	-1.450301099828005E-002	1.000000000000000E+000
6.516699835374311E+000	-1.5011580E-001	-1.475939508749460E-002	1.000000000000000E+000
6.547499834596238E+000	-1.5315565E-001	-1.467785002665040E-002	1.000000000000000E+000
6.578299833818164E+000	-1.5631451E-001	-1.486764449120942E-002	1.000000000000000E+000
6.609099833040091E+000	-1.5937631E-001	-1.482679806424751E-002	1.000000000000000E+000
6.639899832262017E+000	-1.6250116E-001	-1.505112899577418E-002	1.000000000000000E+000
6.670699831483944E+000	-1.6555840E-001	-1.498704827489922E-002	1.000000000000000E+000
6.701499830705870E+000	-1.6863036E-001	-1.518697579842249E-002	1.000000000000000E+000
6.732299829927797E+000	-1.7171335E-001	-1.522898169064257E-002	1.000000000000000E+000
6.763099829149724E+000	-1.7481673E-001	-1.530846085939347E-002	1.000000000000000E+000
6.793899828371650E+000	-1.7788756E-001	-1.546965906118813E-002	1.000000000000000E+000
6.824699827593577E+000	-1.8093301E-001	-1.537069478857100E-002	1.000000000000000E+000
6.855499826815503E+000	-1.8405533E-001	-1.559911897550870E-002	1.000000000000000E+000
6.886299826037430E+000	-1.8714613E-001	-1.556991670997489E-002	1.000000000000000E+000
6.917099825259356E+000	-1.9022205E-001	-1.581722080328504E-002	1.000000000000000E+000
6.947899824481283E+000	-1.9327010E-001	-1.574345474077087E-002	1.000000000000000E+000
6.978699823703209E+000	-1.9633313E-001	-1.586958717619769E-002	1.000000000000000E+000
7.009499822925136E+000	-1.9938159E-001	-1.577262540163854E-002	1.000000000000000E+000
7.040299822147063E+000	-2.0246211E-001	-1.593667286182447E-002	1.000000000000000E+000
7.071099821368989E+000	-2.0553200E-001	-1.591874326410339E-002	1.000000000000000E+000
7.101899820590916E+000	-2.0867009E-001	-1.607777146877498E-002	1.000000000000000E+000
7.132699819812842E+000	-2.1175981E-001	-1.610737152543371E-002	1.000000000000000E+000
7.163499819034769E+000	-2.1483634E-001	-1.604153197591328E-002	1.000000000000000E+000
7.194299818256695E+000	-2.1787857E-001	-1.626840750989522E-002	1.000000000000000E+000
7.225199817476096E+000	-2.2097634E-001	-1.618124711072721E-002	1.000000000000000E+000
